singleSetId,weight,reps,distance,duration,elevationGain,setNumber,exerciseSetParseId,exerciseName,workoutId,workoutDate,fake_user_id
4CjTCDNWUq,20.41168092460379,8.0,0.0,0.0,0.0,1,JkagRX2QkI,Hammerstrength Incline Chest Press,G7iclffa1I,2019-06-21,fake_id_419
60WMkTjbnH,104.32636917019714,8.0,0.0,0.0,0.0,2,8lHcsRxeUH,Machine Tricep Dip,55vRhhOmBV,2019-08-27,fake_id_414
KF5sd6lBQ2,40.82336184920758,10.0,0.0,0.0,0.0,5,R4nbG1MJkJ,Smith Machine Overhead Shoulder Press,ltoDwIPcAh,2019-09-01,fake_id_419
X5c1h4tht1,74.84283005688056,10.0,0.0,0.0,0.0,3,YtiqqCUPiV,Rack Pulls,RUsDJ240lZ,2018-09-08,fake_id_422
3BDQxkfpAe,18.14371637742559,10.0,0.0,0.0,0.0,1,tsJh5vBBWu,Leg Curl,1soxxxGJhL,2018-12-20,fake_id_416
ytwbbhexne,77.11079460405875,6.0,0.0,0.0,0.0,3,rsIxIAgGl4,Machine Bench Press,OxBzjQpgDc,2019-08-26,fake_id_414
phQZlr6i6u,1.3607787283069193,12.0,0.0,0.0,0.0,5,MPCf5BVLRj,Floor Press,a8AYRb1Tx2,2019-06-02,fake_id_419
Kdg2JKDKMG,125.0,8.0,0.0,0.0,0.0,6,xhpHCAf6BV,Clean Deadlift,mUSnTCg5QY,2018-07-04,fake_id_412
fH5Fgcvq6v,113.39822735890993,15.0,0.0,0.0,0.0,1,J1GnKoJqBT,Seated Back Extension,ZCJpOvji5Z,2018-05-21,fake_id_424
YoDnNRByFr,0.0,10.0,0.0,0.0,0.0,5,C5ZN22yPW1,Bosu Reverse Hyperextension,sB18PQ5EH9,2019-08-08,fake_id_409
BCDxK2Vqrx,25.0,12.0,0.0,0.0,0.0,1,Pkocujl11F,Machine Shoulder Press,mPitxPtXtH,2018-04-04,fake_id_415
BUmEFryMKW,61.23504277381137,5.0,0.0,0.0,0.0,6,X6vV1LmH1H,Smith Machine Bent Over Row,yVG6uTUnNY,2019-06-01,fake_id_426
SiVrNDK52c,22.67964547178199,8.0,0.0,0.0,0.0,2,YkTSx9DU6E,Cable Crunch,lXoSyG0WgN,2018-11-23,fake_id_425
9oL9qB9Q7L,79.37875915123695,6.0,0.0,0.0,0.0,3,LyqxY88zxj,Machine Preacher Curl,2eOMGK8Cgb,2019-07-22,fake_id_414
5hmw39t8Gu,70.0,15.0,0.0,0.0,0.0,2,AOOH0aPu9F,Ab Crunch Machine,SZsQLnTxci,2018-09-13,fake_id_412
PPI7943CIg,0.4535929094356397,12.0,0.0,0.0,0.0,3,ykcCaEtRGQ,Ab Crunch Machine,JIgESva9gS,2019-01-04,fake_id_416
j4cbJALItU,31.75150366049478,8.0,0.0,0.0,0.0,3,FrhtTCoxAf,Rope Crunch,NnmjMCopyj,2018-12-24,fake_id_425
8G7PDTMdIz,35.0,15.0,0.0,0.0,0.0,1,VtE4fQBmGM,Stiff-Legged Barbell Good Morning,hbKsjlMRUv,2018-09-09,fake_id_412
tQLAXGh1zc,24.94761001896019,15.0,0.0,0.0,0.0,3,CnpEMwi1gw,Hammerstrength Decline Chest Press,4mgAESpjFt,2019-07-08,fake_id_414
7OEfCDV15d,11.339822735890994,10.0,0.0,0.0,0.0,1,Tx4IBhFBXv,Single Arm Cable Bicep Curl,EKpwTE4FHt,2019-09-08,fake_id_419
py4aJ0FahJ,0.0,5.0,0.0,0.0,0.0,2,G4neKi0smt,Hanging Knee Raise,rK0c338l6z,2018-07-26,fake_id_423
usTYPKzIiS,4.535929094356399,10.0,0.0,0.0,0.0,1,YNJeyDHMQC,Hammerstrength Iso Row,sc7aYUQZ4u,2019-02-11,fake_id_416
OfGTN9G2rY,53.0,12.0,0.0,0.0,0.0,2,Tn5xlIh8CF,Cable Crunch,oqkngz9mkz,2018-01-10,fake_id_412
x7W4PfTr8w,22.67964547178199,15.0,0.0,0.0,0.0,4,fOYIN3MK4i,Dumbbell Bent Over Row,5xyB3AtFCQ,2019-07-25,fake_id_414
W5ySIQNoJt,0.0,8.0,0.0,0.0,0.0,4,Xrxmi5iBDJ,Bosu Ball Push Up,1DjmZY0VJ7,2019-06-13,fake_id_419
Qiek29T2yo,40.82336184920758,6.0,0.0,0.0,0.0,1,AdkzECQTJC,Machine Leg Press,A7QvLmI5KT,2019-06-16,fake_id_419
rjxGrJSJTc,0.0,19.0,0.0,0.0,0.0,1,YeTF9BhzAK,Leg Pull-In,IGMs3NQCcK,2018-08-14,fake_id_420
rNild2VPjv,4.535929094356399,15.0,0.0,0.0,0.0,2,ZeAx02TMLw,Cable Wood Chop,TTvOMu6Ndp,2019-09-05,fake_id_409
aEEckkUVy8,0.0,13.0,0.0,0.0,0.0,1,QEyUOnP7pM,Toes to Bar,8MN7kmY3nk,2018-05-28,fake_id_412
6exBmy1lMG,0.0,18.0,0.0,0.0,0.0,1,uQXC6o70jZ,Exercise Ball Crunch,EG4yObzqKc,2018-09-26,fake_id_417
MHAVZaKcFr,9.071858188712797,10.0,0.0,0.0,0.0,3,iBFArDLXAR,Single Arm Lat Pulldown,zccaCZl4Fv,2019-01-24,fake_id_413
AAb51Yq9wy,26.0,12.0,0.0,0.0,0.0,2,lNb0haT13U,Cable Wood Chop,R8piH1XifQ,2018-09-07,fake_id_412
lQWHxBvh5N,24.94761001896019,10.0,0.0,0.0,0.0,2,rkMO75lLYH,Machine Tricep Dip,SetySAhSgs,2018-07-09,fake_id_409
VexT2BXirh,11.339822735890994,4.0,0.0,0.0,0.0,4,3WjUbEsgzL,Low Cable Chest Fly,HMHYZv3MOh,2019-08-14,fake_id_414
jnxvlk0ifd,0.0,16.0,0.0,0.0,0.0,1,LA8TQDRFcZ,Reverse Crunch,KW9xVPQDOI,2019-07-17,fake_id_419
CdQK0dZCs2,9.071858188712797,10.0,0.0,0.0,0.0,2,5AMHvS1Pk4,Dumbbell Squat To Shoulder Press,8NeBf0M2kb,2019-01-22,fake_id_413
vwK31fffNL,0.0,25.0,0.0,0.0,0.0,1,8i0uywHInl,Scissor Crossover Kick,IAGqnYxoqy,2018-06-14,fake_id_418
qwMdOkKf4F,35.0,10.0,,,,1,sh47pLDWh7,Push Press,FE5RSGCzAI,2016-12-10,fake_id_409
vjqlYRyt4Z,0.0,19.0,0.0,0.0,0.0,1,6eVNbX4GZH,Sit Up,idzxSiAoZK,2019-02-05,fake_id_413
6p7s6LvzCr,0.0,12.0,0.0,0.0,0.0,1,6YPGcD9hbI,Leg Pull-In,JAKqkMeuoJ,2019-01-16,fake_id_413
8yFTwelOql,133.80990828351372,3.0,0.0,0.0,0.0,2,G0VMHHE4Uw,Ab Crunch Machine,OxBzjQpgDc,2019-08-26,fake_id_414
XjZJjf2qN4,2.2679645471781993,10.0,0.0,0.0,0.0,1,bDASuvJTCj,Cable Tricep Extension,Qj6Vp86gXZ,2019-07-16,fake_id_409
5iRYr0KV8g,20.41168092460379,12.0,0.0,0.0,0.0,1,UrJJcBZ6rG,Stiff-Legged Barbell Good Morning,9ecvihvqT5,2019-06-14,fake_id_419
85lYdaXgMM,26.0,12.0,0.0,0.0,0.0,3,bLeldfG7rg,Cable Crunch,qLiwf6uVi9,2018-03-12,fake_id_415
zY8srTqwBg,0.0,10.0,0.0,0.0,0.0,1,EIEtOxJQnZ,Hanging Leg Raise,YStnBw4EuI,2019-01-07,fake_id_413
pUiH7Sd3ne,0.0,20.0,0.0,0.0,0.0,1,RMQfH9op54,Flutter Kicks,t4x9eI9FPB,2019-01-13,fake_id_413
NqAHa7Jn8h,20.41168092460379,12.0,0.0,0.0,0.0,3,jfOS1B4tSv,Dumbbell Skullcrusher,PLV4BEkQg4,2019-08-05,fake_id_419
ODQ39zV29o,50.0,6.0,0.0,0.0,0.0,5,LG2PZwLIxn,Upright Row,AoELRMWdHn,2018-07-13,fake_id_412
sC4TrNaLgK,86.18265279277155,10.0,0.0,0.0,0.0,1,NsA7nQ6rQm,Seated Leg Curl,QAbEm1wAeS,2019-08-28,fake_id_414
COU5Equibs,58.96707822663317,10.0,0.0,0.0,0.0,2,5kRxfRcm41,Seated Leg Curl,nsthHnnBUT,2018-09-10,fake_id_417
RD2aBjymIg,43.091326396385774,6.0,0.0,0.0,0.0,2,do56dq1fDN,Seated Leg Curl,cvWvBDAeED,2019-01-08,fake_id_413
8date4WMYe,45.35929094356398,8.0,0.0,0.0,0.0,4,Ce9sSKs3YQ,Lat Pulldown,Bs4Cor17Sf,2018-12-19,fake_id_425
YxDphrePX1,43.091326396385774,15.0,0.0,0.0,0.0,4,A8y80GVEma,Close-Grip Bench Press,qiJQm86DXM,2019-07-16,fake_id_414
YEBGkwY0fF,4.989522003792038,22.0,0.0,0.0,0.0,2,YZGi4VkOuX,Russian Twist,OA10WX6iMH,2018-05-22,fake_id_424
r0sSY21Iv7,4.989522003792038,22.0,0.0,0.0,0.0,1,YZGi4VkOuX,Russian Twist,OA10WX6iMH,2018-05-22,fake_id_424
vw3bUZy5gU,49.89522003792038,8.0,0.0,0.0,0.0,2,YnRDGa4eG6,Dumbbell Row,71i5mkGvRO,2019-08-20,fake_id_419
0dhZJUNcvQ,6.8038936415345965,12.0,0.0,0.0,0.0,1,VEEOvWla3z,Dumbbell Row,IyBi2qbdB3,2018-07-07,fake_id_418
BQOtNY6KJ2,20.41168092460379,6.0,0.0,0.0,0.0,1,iX7MMkXA0E,Dumbbell Row,R6wbwlPFUH,2019-01-30,fake_id_413
MehNlpmIjF,9.071858188712797,10.0,0.0,0.0,0.0,1,YSgmONEuiy,Dumbbell Row,N5bWyAndTD,2018-05-11,fake_id_409
YimPIRATcC,22.67964547178199,10.0,0.0,0.0,0.0,2,OY0pGuwfw0,Skullcrusher,eAqjj5bnzQ,2018-06-17,fake_id_423
1crlvTIKC0,58.96707822663317,12.0,0.0,0.0,0.0,1,S15cmz6je0,Lying Hamstrings Curl,DQnoK8Hen7,2018-06-23,fake_id_421
uNEEgd62mh,20.41168092460379,16.0,0.0,0.0,0.0,1,KdnZYQdSM0,Back Extensions,gemlAXC61D,2019-02-13,fake_id_413
Aq5VNVO2yd,0.0,19.0,0.0,0.0,0.0,1,EJpELVzaLg,Back Extensions,xTz9AGb3Dy,2019-05-06,fake_id_409
4DH8ATsaYY,0.0,10.0,0.0,0.0,0.0,2,RvaQrupWjR,Back Extensions,EbX1MA6YaO,2018-05-31,fake_id_423
BHPSYPCOJT,54.43114913227677,6.0,0.0,0.0,0.0,3,6EDp2jOEeo,Cable Rope Tricep Extension,55vRhhOmBV,2019-08-27,fake_id_414
Jwe3djo2Ev,100.0,8.0,0.0,0.0,0.0,7,sLLVfClNMj,Romanian Deadlift,NQIhHGbisT,2018-01-19,fake_id_412
opVC9PXLpO,40.0,8.0,,,,3,HgWUbSQnrk,EZ-Bar Curl,nt8fPYYvmi,2017-01-24,fake_id_409
ArlWz67g7R,34.01946820767298,4.0,0.0,0.0,0.0,1,aRwrYrP3KA,EZ-Bar Curl,4Ti23cdMJT,2018-01-25,fake_id_417
YUE3Zcz4ex,15.0,12.0,,,,1,WonthSenz9,Dumbbell Kickbacks,dX4hhm6wZ7,2017-02-03,fake_id_409
uOdii6XxxU,6.0,12.0,0.0,0.0,0.0,3,CcmLCoaVZI,Dumbbell Kickbacks,mPitxPtXtH,2018-04-04,fake_id_415
KFCPVyQbqZ,170.0,24.0,,,,1,x6JE6Rpt5F,Crunches,xAMhKFtAcX,2016-10-16,fake_id_410
VrplLrZ0XC,0.0,12.0,0.0,0.0,0.0,3,FHHVHPCDDY,Crunches,TT5nRi6lSl,2019-06-06,fake_id_416
9F1RVBlCNT,0.0,10.0,0.0,0.0,0.0,2,GVOJnzskB3,Crunches,DrttAb02Q0,2018-12-29,fake_id_416
NKwTAk6c9E,0.0,4.0,0.0,0.0,0.0,2,6PEMQ8vjFR,Crunches,AadYDCSq2C,2018-06-12,fake_id_423
k6jI1364CO,0.0,48.0,0.0,0.0,0.0,2,CuX2qGhlAn,Crunches,PLV4BEkQg4,2019-08-05,fake_id_419
H78BLWleT8,135.0,5.0,0.0,0.0,0.0,5,a3Cn9gbIqI,Back Squat,c4azqxsc69,2018-06-18,fake_id_412
xWbnCjhNOX,20.0,10.0,0.0,0.0,0.0,1,a3Cn9gbIqI,Back Squat,c4azqxsc69,2018-06-18,fake_id_412
65SVIQ3cvg,115.0,5.0,0.0,0.0,0.0,3,Y97FQLOKKC,Back Squat,TqhY3R3f7p,2018-08-30,fake_id_412
5H4sKbpgsK,135.0,8.0,0.0,0.0,0.0,7,66i93CoZc8,Back Squat,UZDVEg2zmA,2018-04-03,fake_id_412
GprWzD0TnQ,61.23504277381137,6.0,0.0,0.0,0.0,5,ywYi9DiPl9,Back Squat,21rgN6YAJ1,2019-05-10,fake_id_426
XsqjxuRUF9,168.0,7.0,,,,3,eeLhH8a81n,Leg Raise,A093ZvqZzs,2016-09-16,fake_id_410
f2oHih5S3Q,0.0,10.0,0.0,0.0,0.0,2,tbM0kEuHh0,Leg Raise,LE3DGRfr9z,2019-05-20,fake_id_419
E173r5AjtH,0.0,30.0,0.0,0.0,0.0,3,cmfl7qZ1VU,Leg Raise,Z9iNQAav6L,2018-05-16,fake_id_412
YlHn7eSDZZ,0.0,10.0,0.0,0.0,0.0,3,l0EUybcMfD,Leg Raise,Dw7Me8E2wB,2018-05-26,fake_id_418
rgBvArO55g,175.0,6.0,0.0,0.0,0.0,3,vXJoWx2Hto,Leg Press,2U1xImg0PD,2018-10-22,fake_id_412
rA0vqbVyfx,85.27546697390027,8.0,0.0,0.0,0.0,2,MLUCWs04h6,Leg Press,WDHXncIdPa,2018-07-20,fake_id_409
UvBdBF5Ked,70.30690096252415,6.0,0.0,0.0,0.0,2,whzHEKIQqO,Cable Row,7CFEcauWIV,2018-06-29,fake_id_424
RCd0fjlZdZ,22.67964547178199,10.0,0.0,0.0,0.0,4,YgRzfykBtZ,Cable Row,IyBi2qbdB3,2018-07-07,fake_id_418
auHJZTKsKI,83.91468824559335,4.0,0.0,0.0,0.0,4,zI6CUsgHEP,Cable Row,bgDaZjmbi2,2019-08-05,fake_id_414
ueoyrbVOwk,10.0,12.0,,,,1,CKAxAViVzD,Dumbbell Tricep Extension,pd07SJDT9I,2017-01-08,fake_id_409
dO6Jd19f2k,1.3607787283069193,15.0,0.0,0.0,0.0,1,JnUAkEWPYU,Dumbbell Tricep Extension,WtGtRfkD5l,2019-08-12,fake_id_409
ng4CTml4TE,61.23504277381137,15.0,0.0,0.0,0.0,2,uq7JNoli9f,Machine Fly,9ecvihvqT5,2019-06-14,fake_id_419
LKk3tqpaGu,5.669911367945497,12.0,0.0,0.0,0.0,3,cHfl7gQtUI,Dumbbell Incline Bench Press,ihvs0Dw0ff,2018-06-23,fake_id_409
OTPuk59YKE,20.0,7.0,,,,2,JZ5mVOtWAG,Dumbbell Lunge,v8Vv8zwSqG,2017-03-14,fake_id_410
8b3HXikQTc,24.0,8.0,0.0,0.0,0.0,3,kXYb2Z1qCP,Dumbbell Lunge,qAyFI36daA,2018-05-10,fake_id_412
oWhHuUrPSj,20.0,5.0,0.0,0.0,0.0,1,kGHGkxfucV,Dumbbell Lunge,H2ize3rw0g,2018-01-23,fake_id_412
WXNQm2a5yp,4.535929094356399,15.0,0.0,0.0,0.0,1,XyiHGWALNm,Dumbbell Shoulder Raise,2DKjAHdxQI,2019-05-06,fake_id_426
glIIHPypvD,15.87575183024739,10.0,0.0,0.0,0.0,5,v9ilJXwIOf,Dumbbell Shoulder Raise,ixPet2gsXJ,2019-07-22,fake_id_419
7dAp3kna3B,14.968566011376113,10.0,0.0,0.0,0.0,1,fliiD50JCE,Deadlift,uCiJuMA5CF,2018-05-25,fake_id_409
GmSz9xwkQZ,61.23504277381137,5.0,0.0,0.0,0.0,2,LRnhtYJMVp,Deadlift,dBUws6n43n,2018-09-12,fake_id_422
WyUfW5MgID,102.05840462301893,8.0,0.0,0.0,0.0,1,xgaMxZYSZo,Deadlift,l4L48HaZgU,2018-05-14,fake_id_424
XpQowRGbcp,124.73805009480093,5.0,0.0,0.0,0.0,5,Omy1dYQARb,Deadlift,maNk4GckAd,2018-09-05,fake_id_422
si4h0F9a1k,20.0,10.0,0.0,0.0,0.0,4,G7QHEc6BSa,Dumbbell Rear Delt Raise,F2cNCek6Jq,2018-08-08,fake_id_412
GLP1nBAMEh,16.0,12.0,0.0,0.0,0.0,3,LeC7jWojKs,Dumbbell Rear Delt Raise,w6X1PoQDP5,2018-01-18,fake_id_412
CLzuVeKavt,3.628743275485118,10.0,0.0,0.0,0.0,3,Jnx6qoVJSm,Dumbbell Fly,JIgESva9gS,2019-01-04,fake_id_416
LULZLjhOGC,1.3607787283069193,12.0,0.0,0.0,0.0,1,BahybV0Ncp,Dumbbell Fly,NQJlSCiQNt,2019-02-09,fake_id_416
vJ4CUYyjEY,11.339822735890994,12.0,0.0,0.0,0.0,2,eo2xFX3Xas,Dumbbell Fly,Y4ZP9Teiks,2018-08-10,fake_id_423
sT77adMJAL,9.071858188712797,6.0,0.0,0.0,0.0,2,AzgWNBqmKO,Dumbbell Fly,R5lAAlEy1u,2019-01-30,fake_id_425
bum5eYqHOR,45.35929094356398,6.0,0.0,0.0,0.0,2,4p7WbGtSWx,Dumbbell Bench Press,yBNxok4VkE,2018-06-08,fake_id_424
xbsPN47Kbm,11.339822735890994,8.0,0.0,0.0,0.0,1,gXzNnQiAEG,Dumbbell Bench Press,NnmjMCopyj,2018-12-24,fake_id_425
mMEWO48uiC,0.0,12.0,0.0,0.0,0.0,2,SUsaAmiOcy,Superman,MNPmnDWToR,2018-07-08,fake_id_424
LDr6DlXG2j,0.0,11.0,0.0,0.0,0.0,1,vuSogZWuMS,Superman,yrvNGjEVZc,2018-07-15,fake_id_423
DKn0CAPuzm,0.0,11.0,0.0,0.0,0.0,2,KF8U0AJyTz,Superman,clJNapS9qN,2019-06-22,fake_id_409
ofXyQ3FIRi,0.0,14.0,0.0,0.0,0.0,1,byGzKXKRcC,Superman,OEiT3Zo14f,2018-06-17,fake_id_418
DTnHrzS2HO,0.0,17.0,0.0,0.0,0.0,2,ltRGtBsJDj,Superman,OwhATI5XWX,2018-04-12,fake_id_415
17rocUEHJw,58.96707822663317,6.0,0.0,0.0,0.0,4,vXh3KgHHdF,Leg Extension,lZ1u9ENThy,2018-01-30,fake_id_417
DChFIlD8fw,36.28743275485118,10.0,0.0,0.0,0.0,3,hLFoGpKvAf,Leg Extension,gIN2CDDp2p,2019-05-18,fake_id_426
K5KckFeR7C,85.0,3.0,0.0,0.0,0.0,2,ewNwfoUMnT,Leg Extension,mUSnTCg5QY,2018-07-04,fake_id_412
lCZVwVkWZd,43.091326396385774,5.0,0.0,0.0,0.0,2,vk0kVna5l0,Leg Extension,Bq8zIzBG0c,2018-12-06,fake_id_425
yPMIrOtMfV,27.215574566138386,10.0,0.0,0.0,0.0,1,iczJeBsYPA,Leg Extension,GbLU96kgd4,2019-01-03,fake_id_416
ufUg0cWn35,63.50300732098956,6.0,0.0,0.0,0.0,4,yMdxtD4TOe,Leg Extension,cvWvBDAeED,2019-01-08,fake_id_413
0YdWJzuFB2,90.0,5.0,0.0,0.0,0.0,3,DOasYeyYsZ,Front Squat,OY7KcTf5Pv,2018-06-29,fake_id_412
M321n6AHkV,100.0,5.0,0.0,0.0,0.0,5,vFhnbIfDRY,Front Squat,3a5UwWE1vV,2018-04-24,fake_id_412
dMfPLfXajz,55.0,5.0,,,,2,CX6D5kun9o,Front Squat,R5rkalN0HF,2017-01-18,fake_id_409
X4jBBHpAfC,95.0,3.0,0.0,0.0,0.0,4,ZPENzYh8z2,Barbell Bench Press,8l4XcgOHDZ,2018-06-22,fake_id_412
AoX6glKw29,83.91468824559335,6.0,0.0,0.0,0.0,2,NxjcJ6lzma,Barbell Bench Press,m6kQPRtifr,2018-04-28,fake_id_417
qjfsjh6J1g,14.968566011376113,6.0,0.0,0.0,0.0,1,n02Jte4FpU,Barbell Bench Press,8kOu7lHVzC,2018-06-23,fake_id_424
5NG7IebMl9,45.0,8.0,0.0,0.0,0.0,1,UyFXIxa3G7,Barbell Bench Press,x5i4SCM9Da,2018-01-08,fake_id_412
LxCPWni8c6,27.215574566138386,3.0,0.0,0.0,0.0,3,wFpvELzIIp,Barbell Bench Press,KtSzy1qQ9D,2019-08-22,fake_id_409
khKmEuxUdY,92.98654643430616,4.0,0.0,0.0,0.0,6,tmrCPXXWDt,Barbell Bench Press,XoB8oYW1SX,2019-08-26,fake_id_419
EGeDbqi3E2,55.0,12.0,0.0,0.0,0.0,2,b2nnKJRIU2,Barbell Bench Press,PL4I3gfL4w,2018-05-27,fake_id_412
i4TTySpxjT,99.79044007584076,5.0,0.0,0.0,0.0,6,GPkEaSorIw,Barbell Bench Press,AXnoCycrY0,2018-09-04,fake_id_422
1FWkR6JocE,30.0,10.0,,,,1,eEk1Uh4Syp,Barbell Bench Press,0SZwzP5y7B,2017-04-11,fake_id_411
hzQvLkRJhk,10.0,15.0,0.0,0.0,0.0,1,legGr7SUBM,Dumbbell Shoulder Press,bAX1ABlclo,2018-03-24,fake_id_415
da7Hf7dzZN,0.0,15.0,,,,1,Mw8qp3Xubi,Bicycle Crunch,AEfeTTzUtW,2017-04-10,fake_id_411
4ZkJvLHFjH,35.0,8.0,0.0,0.0,0.0,3,Fi5rnc4lCz,Barbell Curl,rSxk8gVfnf,2018-03-21,fake_id_412
1rCGK1c7wQ,43.091326396385774,10.0,0.0,0.0,0.0,4,uu4rxviUai,Barbell Curl,yBNxok4VkE,2018-06-08,fake_id_424
IXhLEwy9OE,20.41168092460379,10.0,0.0,0.0,0.0,1,lG5m0XOgq6,Barbell Curl,au9TFoFKz9,2019-06-27,fake_id_419
Bc9njyRB1j,24.94761001896019,15.0,0.0,0.0,0.0,1,NTicpX1rk8,Barbell Curl,FDN1qEVsyL,2019-01-20,fake_id_413
CgZmF8m9m9,4.535929094356399,12.0,0.0,0.0,0.0,3,6Mgae1gefA,Barbell Curl,ofmukoXVnn,2019-01-23,fake_id_416
CKtmPkTc9I,15.87575183024739,10.0,0.0,0.0,0.0,2,wz7muvJahj,Barbell Curl,VoKbVcpsff,2018-04-04,fake_id_417
lgVkpk9IXs,45.0,4.0,0.0,0.0,0.0,7,6x18Xo7Gsz,Barbell Shoulder Press,QR0WDYdF2G,2018-04-29,fake_id_412
MwT2M9NWsi,43.091326396385774,3.0,0.0,0.0,0.0,3,EBHvHtkq6k,Barbell Shoulder Press,f6AxRX4Y7Y,2018-02-05,fake_id_417
vhCpWTxzXX,40.0,10.0,0.0,0.0,0.0,2,j1s75SYjWU,Barbell Shoulder Press,jYKq96HLKM,2018-09-17,fake_id_412
pyoOjqCuz4,45.0,8.0,0.0,0.0,0.0,3,GqbLz3OisF,Barbell Shoulder Press,Zo9XJLVEsB,2018-07-20,fake_id_412
7AHhCCixok,38.555397302029384,10.0,0.0,0.0,0.0,2,chCFks4ZiS,Barbell Shoulder Press,sgneUNgQc4,2018-09-21,fake_id_417
VFu9N95hMs,0.0,60.0,0.0,0.0,0.0,3,SqAC6Cs8IR,Plank,bEqVCzbcfF,2018-06-08,fake_id_423
nyw3PurHq5,0.0,45.0,,,,1,B595qTkR2x,Plank,jPXpxMEtG6,2017-04-19,fake_id_411
F7jtLWqNUB,35.0,10.0,,,,3,JH37JtQGZU,Dumbbell Bicep Curl,BC1KsGKh13,2016-12-12,fake_id_410
tQHNF5HqZi,6.8038936415345965,15.0,0.0,0.0,0.0,3,SJNtVLmYZ3,Seated Tricep Press,NThIEjqE2X,2018-07-12,fake_id_418
iinaXjHvEa,90.0,6.0,0.0,0.0,0.0,3,AXxdGmN0fB,Bent Over Barbell Row,R8piH1XifQ,2018-09-07,fake_id_412
Qh1Os4kQkx,75.0,11.0,0.0,0.0,0.0,7,p5QO4VGbJn,Bent Over Barbell Row,xV0cyqxhuz,2018-05-25,fake_id_412
JiRH0Noyhn,0.0,9.0,0.0,0.0,0.0,2,6K72Pu2uaZ,Pull Up,reLyZtxZ1L,2019-06-19,fake_id_419
LLiFsJqHyS,10.0,7.0,0.0,0.0,0.0,2,Q3kTYtASWk,Pull Up,dFvD2tGUdS,2018-08-02,fake_id_412
Jk1Ou7MvI3,0.0,2.0,,,,3,BRz3UqMjcC,Pull Up,dD6NBAm66G,2017-09-06,fake_id_411
gzGOcb0BZq,75.0,6.0,0.0,0.0,0.0,6,Ol03Kt7kHx,Barbell Incline Bench Press,j1mijKMSYj,2018-05-13,fake_id_412
sW8JkeVR9U,70.30690096252415,8.0,0.0,0.0,0.0,3,HaMb6LXVyj,Barbell Incline Bench Press,MmrtlWbTKr,2018-08-09,fake_id_417
SIeoye0W0P,4.535929094356399,20.0,0.0,0.0,0.0,2,a7HlQAQjrk,Glute Ham Raise,eP4JFhvx39,2019-08-23,fake_id_409
XAj2EeS6zI,34.01946820767298,10.0,0.0,0.0,0.0,2,YIK2NsLoQq,Machine Shoulder Press,qpQlj8mugI,2019-06-20,fake_id_414
alGCunAPkf,0.0,0.0,1609.344,21.0,0.0,1,F2tmL8v1ik,Elliptical,0DPHqPvQrU,2018-06-07,fake_id_417
smX4RGeHKw,36.28743275485118,4.0,0.0,0.0,0.0,5,qOMDT69ggC,Machine Rear Delt Fly,lXoSyG0WgN,2018-11-23,fake_id_425
iHOEx2aUzQ,0.0,0.0,1931.2128,972.0,0.0,1,7907GeZVs5,Running - Treadmill,42s8R2lbSR,2018-09-19,fake_id_417
zgqAU0Yg88,0.0,0.0,921.8968381793677,593.7428940534593,0.0,1,4GHusalgUA,Hiking,Up2GH3NFWJ,2019-04-26,fake_id_426
8y9bEBhIxG,0.0,0.0,0.0,15.0,0.0,1,6Fw38kKn6Z,Cross-body Arm Stretch,0B88ixbmel,2019-05-14,fake_id_426
479R0fIySj,20.0,6.0,,,,2,5J6uxVXcDe,Dumbbell Step Up,jPXpxMEtG6,2017-04-19,fake_id_411
RRmDfzUyYy,65.77097186816775,10.0,0.0,0.0,0.0,1,qu9jC9DEVm,Smith Machine Bent Over Row,ZZWLBOnPiF,2019-07-15,fake_id_414
vDR9ka7WTP,20.0,8.0,,,,2,YZArTZmaEc,Dumbbell Lateral Raise,bKIQ45z0jZ,2016-12-31,fake_id_410
31cey9hRwh,0.0,15.0,0.0,0.0,0.0,1,tJheaTEsxE,Burpee,Zo9XJLVEsB,2018-07-20,fake_id_412
JsbAhUoPsw,10.0,12.0,0.0,0.0,0.0,1,6QDYOZ9fhG,Hanging Knee Raise,QrCxnBT9sX,2018-01-25,fake_id_412
nEoDRHDWqN,0.0,8.0,,,,3,MvAAxmLO2n,Hanging Leg Raise,mV2F4JTzHz,2016-12-11,fake_id_409
DKpq1rojsU,0.0,3.0,0.0,0.0,0.0,2,oJuIbANL57,Wide Grip Pull Up,EKpwTE4FHt,2019-09-08,fake_id_419
CGSuAILtSv,26.0,8.0,0.0,0.0,0.0,2,6atNv4m0jD,Dumbbell Stiff Legged Deadlift,mUSnTCg5QY,2018-07-04,fake_id_412
OqQkEY0kGS,70.30690096252415,10.0,0.0,0.0,0.0,1,ehJCwL9krU,Machine Leg Press,4LE6B0wqr2,2018-07-19,fake_id_420
BUPSWFR4Pj,0.0,6.0,0.0,0.0,0.0,4,AGjV6HuA1T,Tricep Dip,GAN18GkvAJ,2018-08-06,fake_id_423
w8Okp5GSBu,36.28743275485118,10.0,0.0,0.0,0.0,1,SfFIWdYDpG,Glute Kickback Machine,QAbEm1wAeS,2019-08-28,fake_id_414
AMr65VJnSQ,20.41168092460379,10.0,0.0,0.0,0.0,1,IddDXmL2hf,Box Squat,78Zc3FGZoB,2019-07-20,fake_id_409
